"","feature","frequency"
"21486","i_sleep",5
"21487","daughter_in",5
"21488","that_meant",5
"21489","share_an",5
"21490","an_experience",5
"21491","eating_this",5
"21492","for_granted",5
"21493","doubt_the",5
"21494","and_character",5
"21495","one_here",5
"21496","lol_only",5
"21497","to_using",5
"21498","new_study",5
"21499","o_i",5
"21500","a_suit",5
"21501","will_share",5
"21502","i'll_check",5
"21503","bed_of",5
"21504","three_innings",5
"21505","gin_and",5
"21506","moving_the",5
"21507","pass_a",5
"21508","the_fort",5
"21509","meet_for",5
"21510","but_people",5
"21511","losing_the",5
"21512","better_about",5
"21513","by_another",5
"21514","colors_are",5
"21515","would_seem",5
"21516","like_those",5
"21517","ups_to",5
"21518","complaining_about",5
"21519","odd_to",5
"21520","numbers_in",5
"21521","hang_with",5
"21522","out_then",5
"21523","a_slightly",5
"21524","doing_things",5
"21525","i'll_start",5
"21526","one_there",5
"21527","ups_i",5
"21528","well_i'll",5
"21529","comments_about",5
"21530","pres_obama",5
"21531","i_figure",5
"21532","couch_and",5
"21533","thanks_love",5
"21534","read_your",5
"21535","thing_i've",5
"21536","weeks_after",5
"21537","have_set",5
"21538","aim_for",5
"21539","ok_for",5
"21540","afternoon_i",5
"21541","of_keeping",5
"21542","who_got",5
"21543","they_already",5
"21544","change_their",5
"21545","they_looked",5
"21546","we_offer",5
"21547","accepted_by",5
"21548","program_on",5
"21549","ever_just",5
"21550","equipped_with",5
"21551","is_missing",5
"21552","gets_his",5
"21553","creator_of",5
"21554","to_blog",5
"21555","enjoy_reading",5
"21556","for_whom",5
"21557","whom_the",5
"21558","hit_his",5
"21559","calling_the",5
"21560","population_of",5
"21561","b_in",5
"21562","are_simply",5
"21563","recently_that",5
"21564","you_any",5
"21565","so_pretty",5
"21566","palm_beach",5
"21567","the_ferry",5
"21568","why_because",5
"21569","a_given",5
"21570","a_committee",5
"21571","and_hang",5
"21572","just_yet",5
"21573","do_right",5
"21574","think_she's",5
"21575","your_other",5
"21576","fire_with",5
"21577","his_partner",5
"21578","just_happen",5
"21579","run_as",5
"21580","leader_and",5
"21581","state_on",5
"21582","just_no",5
"21583","birds_and",5
"21584","quickly_and",5
"21585","was_before",5
"21586","me_his",5
"21587","in_indy",5
"21588","the_romney",5
"21589","gold_glove",5
"21590","definitely_one",5
"21591","math_and",5
"21592","spider_man",5
"21593","or_tomorrow",5
"21594","and_knew",5
"21595","him_even",5
"21596","scared_of",5
"21597","the_raw",5
"21598","the_ratio",5
"21599","thx_rt",5
"21600","a_stretch",5
"21601","a_maximum",5
"21602","minimum_of",5
"21603","court_for",5
"21604","the_thai",5
"21605","rt_for",5
"21606","more_water",5
"21607","stick_around",5
"21608","who_set",5
"21609","world_wide",5
"21610","it_who",5
"21611","who_won",5
"21612","theres_something",5
"21613","saturday_we",5
"21614","world_on",5
"21615","part_to",5
"21616","wasn't_even",5
"21617","in_traffic",5
"21618","the_multiple",5
"21619","to_rally",5
"21620","in_da",5
"21621","second_that",5
"21622","most_the",5
"21623","going_off",5
"21624","claims_of",5
"21625","to_quit",5
"21626","given_it",5
"21627","computer_and",5
"21628","old_i",5
"21629","already_is",5
"21630","sky_is",5
"21631","of_flowers",5
"21632","the_deer",5
"21633","friendly_and",5
"21634","the_jar",5
"21635","the_entry",5
"21636","names_and",5
"21637","who_still",5
"21638","a_vegetarian",5
"21639","march_to",5
"21640","may_it",5
"21641","think_they're",5
"21642","we_put",5
"21643","why_when",5
"21644","took_part",5
"21645","and_sunny",5
"21646","hope_so",5
"21647","countries_in",5
"21648","new_songs",5
"21649","lost_her",5
"21650","posting_about",5
"21651","while_being",5
"21652","says_its",5
"21653","dollars_for",5
"21654","two_hundred",5
"21655","my_place",5
"21656","is_slightly",5
"21657","year_later",5
"21658","we_actually",5
"21659","actually_had",5
"21660","reluctant_to",5
"21661","jacked_up",5
"21662","to_nothing",5
"21663","an_announcement",5
"21664","the_ideas",5
"21665","over_some",5
"21666","drink_it",5
"21667","imagine_a",5
"21668","rise_in",5
"21669","my_daughters",5
"21670","beyond_belief",5
"21671","but_think",5
"21672","losing_my",5
"21673","a_bomb",5
"21674","new_phone",5
"21675","however_we",5
"21676","the_zip",5
"21677","send_her",5
"21678","dot_com",5
"21679","blessing_in",5
"21680","at_with",5
"21681","this_dream",5
"21682","a_shadow",5
"21683","store_the",5
"21684","pressure_and",5
"21685","can_drive",5
"21686","drive_the",5
"21687","is_who",5
"21688","baby_i",5
"21689","no_don't",5
"21690","the_bomb",5
"21691","you_decided",5
"21692","this_moment",5
"21693","not_wish",5
"21694","thats_it",5
"21695","i'm_finally",5
"21696","american_people",5
"21697","or_see",5
"21698","take_these",5
"21699","are_happy",5
"21700","been_hit",5
"21701","a_bus",5
"21702","farm_and",5
"21703","it_around",5
"21704","other_thing",5
"21705","enough_about",5
"21706","the_emotions",5
"21707","spend_on",5
"21708","and_drinking",5
"21709","still_is",5
"21710","for_mr",5
"21711","gotta_love",5
"21712","try_not",5
"21713","amazing_so",5
"21714","watch_them",5
"21715","someone_that",5
"21716","won't_make",5
"21717","at_people",5
"21718","theyve_got",5
"21719","where's_the",5
"21720","the_hat",5
"21721","happy_because",5
"21722","play_out",5
"21723","projects_the",5
"21724","it_led",5
"21725","ball_into",5
"21726","point_a",5
"21727","friend_in",5
"21728","was_introduced",5
"21729","this_rule",5
"21730","thrown_into",5
"21731","putting_out",5
"21732","coming_down",5
"21733","but_thanks",5
"21734","down_i'm",5
"21735","useful_to",5
"21736","must_get",5
"21737","jobs_the",5
"21738","should_learn",5
"21739","bodies_and",5
"21740","his_return",5
"21741","don't_expect",5
"21742","rt_we're",5
"21743","doctor_in",5
"21744","world_as",5
"21745","online_i",5
"21746","heard_you",5
"21747","of_salt",5
"21748","it_hit",5
"21749","put_things",5
"21750","a_fly",5
"21751","kids_will",5
"21752","what_matters",5
"21753","early_days",5
"21754","not_certain",5
"21755","phase_of",5
"21756","same_old",5
"21757","good_faith",5
"21758","on_thanks",5
"21759","email_at",5
"21760","used_her",5
"21761","tone_of",5
"21762","her_voice",5
"21763","low_and",5
"21764","maybe_it's",5
"21765","my_lil",5
"21766","suspected_of",5
"21767","while_no",5
"21768","a_welcome",5
"21769","wow_that's",5
"21770","salad_or",5
"21771","it_simple",5
"21772","bought_at",5
"21773","can't_remember",5
"21774","safety_net",5
"21775","a_lemon",5
"21776","against_it",5
"21777","show_off",5
"21778","down_into",5
"21779","he_wouldnt",5
"21780","insist_on",5
"21781","also_help",5
"21782","my_spirit",5
"21783","miami_heat",5
"21784","release_a",5
"21785","some_form",5
"21786","a_cover",5
"21787","ok_but",5
"21788","the_ever",5
"21789","been_busy",5
"21790","last_seen",5
"21791","in_cars",5
"21792","officer_and",5
"21793","the_meal",5
"21794","easter_sunday",5
"21795","variation_of",5
"21796","bloody_mary",5
"21797","refreshing_and",5
"21798","yeah_that",5
"21799","my_plan",5
"21800","its_worst",5
"21801","lunch_with",5
"21802","when_he's",5
"21803","history_it",5
"21804","favorite_part",5
"21805","the_giant",5
"21806","and_wants",5
"21807","least_i'm",5
"21808","falls_on",5
"21809","opinion_on",5
"21810","an_excerpt",5
"21811","our_spring",5
"21812","the_a's",5
"21813","new_faces",5
"21814","can_catch",5
"21815","fun_as",5
"21816","care_you",5
"21817","also_do",5
"21818","don't_play",5
"21819","tea_i",5
"21820","i've_become",5
"21821","get_excited",5
"21822","one_rt",5
"21823","favorite_thing",5
"21824","skills_in",5
"21825","i_both",5
"21826","should_see",5
"21827","the_opera",5
"21828","opera_house",5
"21829","would_feel",5
"21830","feel_comfortable",5
"21831","ideas_about",5
"21832","wrap_up",5
"21833","that's_ok",5
"21834","were_that",5
"21835","good_game",5
"21836","faster_and",5
"21837","include_some",5
"21838","uk_and",5
"21839","heading_into",5
"21840","child_or",5
"21841","the_painting",5
"21842","on_january",5
"21843","be_up",5
"21844","picture_i",5
"21845","by_these",5
"21846","game_plan",5
"21847","support_your",5
"21848","your_community",5
"21849","sent_out",5
"21850","just_right",5
"21851","the_entertainment",5
"21852","grow_old",5
"21853","after_years",5
"21854","put_those",5
"21855","are_covered",5
"21856","red_wine",5
"21857","game_a",5
"21858","job_or",5
"21859","in_season",5
"21860","studio_and",5
"21861","i_die",5
"21862","an_investment",5
"21863","other_peoples",5
"21864","the_ideal",5
"21865","delicious_and",5
"21866","has_in",5
"21867","guess_it",5
"21868","flood_of",5
"21869","kind_to",5
"21870","of_age",5
"21871","of_birth",5
"21872","we_then",5
"21873","message_for",5
"21874","the_sole",5
"21875","me_remember",5
"21876","meaning_that",5
"21877","costs_for",5
"21878","address_to",5
"21879","being_sick",5
"21880","a_pink",5
"21881","a_trail",5
"21882","exactly_is",5
"21883","planning_on",5
"21884","wi_fi",5
"21885","the_attitude",5
"21886","little_harder",5
"21887","are_but",5
"21888","of_action",5
"21889","cover_with",5
"21890","when_you've",5
"21891","voice_that",5
"21892","following_us",5
"21893","can_definitely",5
"21894","caught_in",5
"21895","currently_in",5
"21896","the_twitter",5
"21897","always_i",5
"21898","reading_i",5
"21899","coffee_in",5
"21900","wrath_of",5
"21901","was_cool",5
"21902","pool_and",5
"21903","himself_on",5
"21904","fun_time",5
"21905","you_hit",5
"21906","cheap_and",5
"21907","anxious_to",5
"21908","very_funny",5
"21909","few_and",5
"21910","store_is",5
"21911","don't_say",5
"21912","he_sold",5
"21913","been_sitting",5
"21914","commenting_on",5
"21915","myself_a",5
"21916","times_it's",5
"21917","goes_with",5
"21918","a_golden",5
"21919","guy_at",5
"21920","apple_pie",5
"21921","opening_a",5
"21922","embraced_the",5
"21923","weather_in",5
"21924","feed_me",5
"21925","feels_the",5
"21926","i_consider",5
"21927","my_youngest",5
"21928","tell_u",5
"21929","book_day",5
"21930","also_like",5
"21931","for_national",5
"21932","s_new",5
"21933","im_bout",5
"21934","bit_in",5
"21935","yelled_at",5
"21936","hey_are",5
"21937","the_italian",5
"21938","that_feeling",5
"21939","senior_center",5
"21940","and_finding",5
"21941","glad_the",5
"21942","and_sold",5
"21943","track_down",5
"21944","same_spot",5
"21945","ends_in",5
"21946","speak_up",5
"21947","us_keep",5
"21948","a_complex",5
"21949","also_read",5
"21950","see_is",5
"21951","lost_for",5
"21952","of_wind",5
"21953","day_its",5
"21954","its_okay",5
"21955","most_recently",5
"21956","everyone_can",5
"21957","will_enjoy",5
"21958","their_website",5
"21959","music_by",5
"21960","are_times",5
"21961","they_continue",5
"21962","much_energy",5
"21963","closed_at",5
"21964","books_to",5
"21965","closed_the",5
"21966","spent_more",5
"21967","action_is",5
"21968","message_i",5
"21969","a_stroke",5
"21970","a_cocktail",5
"21971","calm_and",5
"21972","of_wood",5
"21973","about_months",5
"21974","heard_and",5
"21975","p_the",5
"21976","of_catching",5
"21977","fans_will",5
"21978","back_my",5
"21979","cut_and",5
"21980","because_then",5
"21981","oil_in",5
"21982","this_challenge",5
"21983","the_mental",5
"21984","capacity_to",5
"21985","with_he",5
"21986","try_my",5
"21987","goat_cheese",5
"21988","amazing_to",5
"21989","it_which",5
"21990","everything_he",5
"21991","work_work",5
"21992","walked_away",5
"21993","school_at",5
"21994","of_evil",5
"21995","ralph_waldo",5
"21996","waldo_emerson",5
"21997","christmas_everyone",5
"21998","having_my",5
"21999","right_not",5
"22000","fans_but",5
"22001","a_bite",5
"22002","benefits_of",5
"22003","friday_march",5
"22004","a_republican",5
"22005","the_april",5
"22006","republican_presidential",5
"22007","weight_of",5
"22008","turns_into",5
"22009","cal_state",5
"22010","wrong_the",5
"22011","needed_that",5
"22012","too_not",5
"22013","it_you're",5
"22014","new_cd",5
"22015","trail_i",5
"22016","was_kinda",5
"22017","the_bases",5
"22018","the_products",5
"22019","also_from",5
"22020","feel_for",5
"22021","cast_in",5
"22022","their_son",5
"22023","put_you",5
"22024","but_first",5
"22025","and_fight",5
"22026","time_oh",5
"22027","a_practice",5
"22028","this_party",5
"22029","the_wicked",5
"22030","in_bloomington",5
"22031","right_so",5
"22032","had_people",5
"22033","weeks_before",5
"22034","seen_her",5
"22035","is_dying",5
"22036","end_this",5
"22037","girl_you",5
"22038","looking_through",5
"22039","almost_everything",5
"22040","the_youngest",5
"22041","me_that's",5
"22042","gonna_do",5
"22043","when_our",5
"22044","walk_out",5
"22045","was_ok",5
"22046","the_beast",5
"22047","the_cage",5
"22048","important_as",5
"22049","some_pictures",5
"22050","you_gave",5
"22051","liked_it",5
"22052","paid_administrative",5
"22053","new_school",5
"22054","really_help",5
"22055","the_bread",5
"22056","ok_that's",5
"22057","be_completed",5
"22058","a_beast",5
"22059","and_fellow",5
"22060","stage_for",5
"22061","of_dust",5
"22062","police_custody",5
"22063","until_all",5
"22064","impossible_for",5
"22065","the_views",5
"22066","very_welcome",5
"22067","earth_in",5
"22068","certainly_a",5
"22069","film_about",5
"22070","couple_who",5
"22071","help_keep",5
"22072","character_of",5
"22073","survived_the",5
"22074","reliance_on",5
"22075","is_long",5
"22076","unfortunately_for",5
"22077","jumped_on",5
"22078","parties_and",5
"22079","cash_and",5
"22080","all_natural",5
"22081","ride_with",5
"22082","a_liberal",5
"22083","success_if",5
"22084","world_he",5
"22085","up_right",5
"22086","issue_to",5
"22087","the_netherlands",5
"22088","ruin_the",5
"22089","it_i'd",5
"22090","overall_i",5
"22091","he_meant",5
"22092","the_treadmill",5
"22093","just_starting",5
"22094","sometimes_they",5
"22095","the_pitch",5
"22096","people_feel",5
"22097","thing_of",5
"22098","just_cause",5
"22099","watching_my",5
"22100","her_work",5
"22101","she_don't",5
"22102","in_cash",5
"22103","review_and",5
"22104","twice_in",5
"22105","the_trenches",5
"22106","gets_me",5
"22107","adapt_to",5
"22108","new_house",5
"22109","found_her",5
"22110","enough_the",5
"22111","the_windows",5
"22112","was_under",5
"22113","going_live",5
"22114","charge_the",5
"22115","headed_for",5
"22116","and_begin",5
"22117","they_call",5
"22118","eye_and",5
"22119","pay_to",5
"22120","ride_a",5
"22121","keep_things",5
"22122","awe_inspiring",5
"22123","inspiring_and",5
"22124","just_tweeted",5
"22125","gotten_a",5
"22126","the_celebrity",5
"22127","didn't_miss",5
"22128","need_and",5
"22129","you_wouldn't",5
"22130","on_anything",5
"22131","of_concern",5
"22132","for_human",5
"22133","seeing_that",5
"22134","morning_on",5
"22135","the_tough",5
"22136","tough_times",5
"22137","like_now",5
"22138","was_filled",5
"22139","group_was",5
"22140","new_music",5
"22141","to_direct",5
"22142","owned_a",5
"22143","to_detect",5
"22144","evening_to",5
"22145","kill_a",5
"22146","same_but",5
"22147","much_worse",5
"22148","worse_the",5
"22149","year_there",5
"22150","turn_and",5
"22151","my_tl",5
"22152","be_down",5
"22153","everything_for",5
"22154","can_of",5
"22155","here_though",5
"22156","got_time",5
"22157","special_thanks",5
"22158","film_but",5
"22159","i_end",5
"22160","of_president",5
"22161","haha_love",5
"22162","and_defend",5
"22163","telling_the",5
"22164","in_pretty",5
"22165","to_combine",5
"22166","his_years",5
"22167","data_on",5
"22168","sure_was",5
"22169","your_cell",5
"22170","phone_is",5
"22171","equal_to",5
"22172","available_and",5
"22173","the_majors",5
"22174","too_fast",5
"22175","down_because",5
"22176","about_or",5
"22177","a_complimentary",5
"22178","of_major",5
"22179","around_town",5
"22180","family_room",5
"22181","my_muscles",5
"22182","wait_is",5
"22183","give_your",5
"22184","heart_that",5
"22185","tie_a",5
"22186","that_here",5
"22187","the_eve",5
"22188","way_is",5
"22189","lord_and",5
"22190","explain_how",5
"22191","to_revisit",5
"22192","responding_to",5
"22193","i_arrived",5
"22194","my_ipod",5
"22195","keys_to",5
"22196","haven't_already",5
"22197","much_has",5
"22198","charlie_sheen",5
"22199","too_dangerous",5
"22200","up_shop",5
"22201","shop_at",5
"22202","divine_love",5
"22203","taken_with",5
"22204","the_lucky",5
"22205","and_expect",5
"22206","best_you",5
"22207","what_with",5
"22208","are_over",5
"22209","that_lie",5
"22210","makes_her",5
"22211","after_last",5
"22212","to_reading",5
"22213","capture_the",5
"22214","then_at",5
"22215","the_easiest",5
"22216","other_cities",5
"22217","present_the",5
"22218","it_completely",5
